listingUrl,displayAddress,price,propertySubType,propertyImage,detailedDescription,sizeFt,sizeAc,postalCode,brochureUrl,agentCompanyName,agentName,agentCity,agentEmail,agentPhone,agentStreet,agentPostcode,tenure,saleType
https://www.heaneymicklethwaite.co.uk/properties/24-beulah-street-harrogate-hg1-1qh-and-48-station-parade-harrogate-hg1-1tx/,"24 Beulah Street, Harrogate HG1 1QH and 48 Station Parade, Harrogate HG1 1TX",,Retail,"['https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/12/Asset-2.png', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/12/Asset-2.png', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2024/06/24-Beulah-Street-48-Station-Parade-Harrogate.jpg', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/11/3235447-256.png', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/11/3235462-256.png', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/11/3235467-256.png']","The property is located on Beulah Street in Harrogate town centre and benefits from a frontage to Station Parade. The property comprises a three storey stone built shop property under a slate roof in a parade of similar buildings. The premises benefit from frontages to both Beulah Street and Station Parade. The property was substantially rebuilt in 2020 which included a new roof, new floors, new window frames, new services, replastering and decorating. The property is located on Beulah Street in Harrogate town centre and benefits from a frontage to Station Parade. Beulah Street is a pedestrianised shopping street with a number of independent and national occupiers including Specsavers, Costa Coffee, Blue Cross and Cancer Research. Station Paade is a principle vehicular route through the town with the Bus and Railway Station being situated there. 24 Beulah Street Ground Floor Shop 478 sq ft 44.4 sqm Basement 587 sq ft 54.5 sqm Toilet and Kitchen 48 Station Parade, Harrogate Ground Floor 90 sq ft 8.4 sqm First Floor 518 sq ft 48.1 sqm Second Floor 485 sq ft 45.0 sqm",478.0,,HG1 1QH,"['https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2024/06/24-Beulah-Street-Harrogate-and-48-Station-Parade-Harrogate.pdf', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2024/06/24-Beulah-Street-Harrogate-EPC.pdf']",Heaney Micklethwaite,,,,,,,,For Sale
https://www.heaneymicklethwaite.co.uk/properties/63-64-baxtergate-whitby-yo21-1bl/,"63-64 Baxtergate, Whitby YO21 1BL",,Investment,"['https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/12/Asset-2.png', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/12/Asset-2.png', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2024/05/63-64-Baxtergate-Whitby.jpg', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/11/3235447-256.png', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/11/3235462-256.png', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/11/3235467-256.png']","The property is located on Baxtergate which is the principle pedestrianised shopping street at the North Yorkshire coastal town of Whitby. The property comprises a 2 storey shop with a clay pantile roof to the front and a profile metal roof to the rear. The property was constructed in 1992. The property is located on Baxtergate which is the principle pedestrianised shopping street at the North Yorkshire coastal town of Whitby. Nearby occupiers include Boots, The Works Costa Coffee, Cooplands and Trespass. The accommodation with the following approximate floor areas is:- Ground Floor Sales 2,356 sq ft 218.9 sqm First Floor Store 2,023 sq ft 187.9 sqm Toilets The property benefits from a lift.",2356.0,,YO21 1BL,['https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2024/05/63-64-Baxtergate-Whitby.pdf'],Heaney Micklethwaite,,,,,,,,For Sale
https://www.heaneymicklethwaite.co.uk/properties/28-30-darley-street-bradford-bd1-3hh/,"28/30 Darley Street, Bradford BD1 3HH",,Retail,"['https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/12/Asset-2.png', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/12/Asset-2.png', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2024/01/28-30-Darley-Street-Bradford.jpg', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/11/3235447-256.png', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/11/3235462-256.png', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/11/3235467-256.png']","City Centre Ground Floor Retail Unit. The property is located on Darley Street in Bradford City Centre. The property is opposite the Kirkgate Shopping Centre The accommodation with the following approximate floor areas is as follows:- Gross Frontage 39.3” ft 11.96 m Ground Floor Sales Area 1,629 sq ft 151.29 sqm Basement Stores 1,073 sq ft 99.69 sqm",1629.0,,BD1 3HH,"['https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2024/01/28-30-Darley-Street-Bradford-2.pdf', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2024/01/28-30-Darley-Street-Bradford-EPC.pdf', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2024/01/28-30-Darley-Street-Bradford-Goad.pdf']",Heaney Micklethwaite,,,,,,,,To Let
https://www.heaneymicklethwaite.co.uk/properties/32a-darley-street-bradford-bd1-3hh/,"32A Darley Street, Bradford BD1 3HH",,Retail,"['https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/12/Asset-2.png', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/12/Asset-2.png', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2024/01/32A-Darley-Street-Bradford.jpg', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/11/3235447-256.png', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/11/3235462-256.png', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/11/3235467-256.png']",The property is located on Darley Street with accommodation over ground and first floors. The property is located on Darley Street in Bradford City Centre. The property is opposite the Kirkgate Shopping Centre. The accommodation with the following approximate floor areas is as follows:- Ground Floor Sales 822 sq ft 76.44 sqm Ground Floor Store 41 sq ft 3.81 sqm First Floor Stores 905 sq ft 84.15 sqm Staff Room 71 sq ft 6.69 sqm,822.0,,BD1 3HH,"['https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2024/01/32A-Darley-Street-Bradford-2.pdf', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2024/01/32A-Darley-Street-Bradford-EPC.pdf', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2024/01/32A-Darley-Street-Bradford-Goad.pdf']",Heaney Micklethwaite,,,,,,,,To Let
https://www.heaneymicklethwaite.co.uk/properties/offices-to-let-with-car-parking-boothferry-road-howden/,"Offices to let with Car Parking, Boothferry Road, Howden",,Office,"['https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/12/Asset-2.png', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/12/Asset-2.png', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2023/11/Boothferry-Road-Howden.jpg', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/11/3235447-256.png', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/11/3235462-256.png', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/11/3235467-256.png']","Located on Boothferry Road on the outskirts of Howden with the benefit of 70 car parking spaces. The property is located on Boothferry Road on the outskirts of Howden, whose centre is approximately 1 mile away. The premises are approximately 0.75 miles from Junction 37 of the M62 motorway giving excellent links to East and West Yorkshire. The property comprises a detached 2 storey office building which is divided into a reception area, board room, conference room, kitchen and a number of smaller offices. Ground Floor 1,841 sq ft 171 sqm First Floor 2,247 sq ft 208 sqm The property benefits from 70 car spaces.",1841.0,,,"['https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2023/11/Offices-Boothferry-Road-Howden.pdf', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2023/11/Offices-Boothferry-Road-Howden-EPC.pdf']",Heaney Micklethwaite,,,,,,,,To Let
https://www.heaneymicklethwaite.co.uk/properties/open-storage-land-howden-62-boothferry-industrial-park-goole-dn14-7ea/,"Open Storage Land, Howden 62, Boothferry Industrial Park, Goole DN14 7EA",,Industrial,"['https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/12/Asset-2.png', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/12/Asset-2.png', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2023/06/Front-Cover-002-768x345.jpg', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/11/3235447-256.png', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/11/3235462-256.png', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/11/3235467-256.png']","Howden 62 provides 1 – 6.5 acres open storage land and is available as a whole or in part. The site is secure and comprises a combination of concrete and hardstanding surface. Mains services are available. Located in East Yorkshire the town of Howden is situated on the M62, providing easy access to major regional cities including Leeds, Hull, Doncaster and York. Howden 62 is situated just off J37 M62 on the A164.",,1.0,DN14 7EA,['https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2023/06/Open-Storage-Land-Howden-62-Boothferry-Industrial-Park-Goole.pdf'],Heaney Micklethwaite,,,,,,,,To Let
https://www.heaneymicklethwaite.co.uk/properties/26-darley-street-bradford-bd1-3hh/,"26 Darley Street, Bradford BD1 3HH",,Retail,"['https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/12/Asset-2.png', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/12/Asset-2.png', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2022/04/26-Darley-Street-768x1024.jpg', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/11/3235447-256.png', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/11/3235462-256.png', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/11/3235467-256.png']","The property is situated in Darley Street comprising ground floor, first floor sales, second floor and basement stores. The property is situated in Darley Street close to the Kirkgate Shopping Centre The premises comprise the following approximate dimensions:- Internal width 7.7m 25’3 Ground Floor Sales 176.4 sqm 1,880 sq ft First Floor Sales 178.20 sqm 1,918 sq ft Second Floor Store 124.78 sqm 1,343 sq ft Basement Store 113.62 sqm 1,223 sq ft",1880.0,,BD1 3HH,"['https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2022/04/26-Darley-Street-Bradford.pdf', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2022/04/26-DARLEY-STREET-BRADFORD.pdf']",Heaney Micklethwaite,,,,,,,,To Let
https://www.heaneymicklethwaite.co.uk/properties/focus-72-braithwell-way-hellaby-industrial-estate-rotherham/,"Focus 72, Bramley Way, Hellaby Industrial Estate, Rotherham",,Industrial,"['https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/12/Asset-2.png', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/12/Asset-2.png', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2021/03/Feature-Image-Heaney-768x384.png', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/11/3235447-256.png', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/11/3235462-256.png', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/11/3235467-256.png']","Focus 72 is a high specification warehouse/distribution facility located adjacent to Junction 1 of the M18 motorway providing fantastic access to the national motorway network. Focus 72 will be constructed to the highest standards to provide quality warehouse or manufacturing accommodation built to an institutionally acceptable specification. Focus 72 will offer sustainable and efficient space with substantial yard and parking areas to meet bespoke occupier requirements. The premises are located on Braithwell Way, forming part of the established Hellaby Industrial Estate. The accommodation is visible from Hellaby Lane, the main arterial route through the estate, providing access to the M1, A1(M) and M62 which are all within easy reach. Rotherham town centre is approximately 5 miles to the west and Sheffield City Centre is approximately 9 miles to the south west. The surrounding area is an established commercial location hone to occupiers including Stanley, Clipper, KP and Acorn Industrial Services. Warehouse 69,685 sq ft 6,473.9 sqm Offices 3,000 sq ft 278.7 sqm Total 72,685 sq ft 6,752.6 sqm 10m eaves height 3 Phase mains electricity of 270 KVA 7 loading dock levellers 2 ground level/drive in access doors Electrically operated roller shutter doors 50 Kn/m2 warehouse floor Low site density of 30% Large car parking, loading and circulation areas Separate overflow trailer parking area 50 metre deep yard 3,000 sq ft office accommodation at first floor level Separate ground floor warehouse toilets and showers Fully fenced and secured site",69685.0,,,['https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2021/03/Focus-72-Hellaby-Industrial-Estate-23.7.21.pdf'],Heaney Micklethwaite,,,,,,,,To Let
https://www.heaneymicklethwaite.co.uk/properties/32-darley-street-bradford-bd1-3hh/,"32 Darley Street, Bradford BD1 3HH",,Retail,"['https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/12/Asset-2.png', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/12/Asset-2.png', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2020/07/32-Darley-Street-Bradford-1-768x1024.jpg', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/11/3235447-256.png', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/11/3235462-256.png', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/11/3235467-256.png']","The property located on Darley Street, Bradford comprises Ground Floor Sales and First Floor Offices and Stores. The property is located on Darley Street in Bradford City Centre. The property is opposite the Kirkgate Shopping Centre. The accommodation with the following approximate areas is:- Ground Floor Sales 2,370 sq ft 220 sqm First Floor Offices and Stores 1,599 sq ft 149 sqm",2370.0,,BD1 3HH,"['https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2020/07/32-Darley-Street-Bradford-28.1.25.pdf', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2020/07/32-DarleyStreet-Bradford-EPC.pdf', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2020/07/32-Darley-Street-Bradford-Goad-1.pdf']",Heaney Micklethwaite,,,,,,,,To Let
https://www.heaneymicklethwaite.co.uk/properties/junction-37-m62-howden-dn14-7ea/,Junction 37 M62 Howden DN14 7EA,,Industrial,"['https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/12/Asset-2.png', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/12/Asset-2.png', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2020/03/Jablite-land-768x512.jpg', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/11/3235447-256.png', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/11/3235462-256.png', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/11/3235467-256.png']","To Let Industrial/Distribution Units on a Design and Build basis. Units from 10,000 sq ft – 82,250 sq ft Located in East Yorkshire, the town of Howden is situated near the River Ouse and on the M62 providing easy access to the major regional cities of Leeds, Hull,Doncaster and York. The River Ouse provides an active trading route with the Port of Howden being one of the most active inland ports in the UK, 60 miles inland from the entrance to the Humber Estuary. This has meant that there is a strong industrial market in the local area. The site located just one mile from Junction 37, M62 and comprising a 6.5 acre development site, that provides the opportunity for the build of industrial/distribution units capable of accommodating units ranging in size from 10,000 – 82,250 sq ft. The development is extremely well located, not only providing direct access to the M62 via Boothferry Road, but also just two miles from Howden Port and Railway Station, providing local, regional and national access. The 6.5 acre development site has capacity for a minimum of 106,750 sq ft of new build warehousing. The adjacent Ozone scheme has attracted TNT, DPD, Warburtons and Alumasc. Indicative plans are provided to given an indication of what can be achieved The site can accommodate other configurations from 10,000 – 82,250 sq ft. Indicative Master Plan A Unit 1 7,641 sqm 82,250 sq ft Unit 2 1,997 sqm 21,500 sq ft Indicative Master Plan B Unit 1 2,787 sqm 30,000 sq ft Unit 2 1,858 sqm 20,000 sq ft Unit 3 929 sqm 10,000 sq ft Unit 4 929 sqm 10,000 sq ft Unit 5 1,858 sqm 20,000 sq ft",10000.0,6.5,DN14 7EA,['https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2020/03/Howden-62.pdf'],Heaney Micklethwaite,,,,,,,,To Let
https://www.heaneymicklethwaite.co.uk/properties/aspire-2-infirmary-street-leeds/,"Aspire, 2 Infirmary Street, Leeds",,Office,"['https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/12/Asset-2.png', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/12/Asset-2.png', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/12/10.jpg', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/11/3235447-256.png', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/11/3235462-256.png', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/11/3235467-256.png']","Aspire comprises an attractive period building offering accommodation over ground and three upper floors. Second and third floor availability 4,790 – 7,030 sq ft (445 – 653 sqm) NIA 4 car parking spaces Aspire is most prominently situated at the western end of Infirmary Street in close proximity to its intersection with King Street, within approximately 360 m walking distance of Leeds Railway Station. This attractive and prominent period property occupies a prime position in the heart of the professional core of Leeds City Centre. The property benefits from close access to the Leeds inner ring road and national motorway network and the location has excellent transport links and enjoys an excellent mixture of retail and leisure amenities within the immediate vicinity. The current availability is 4,790 sq ft (445 sqm) on the second floor. An additional 2,240 sq ft (208 sq ft) may also be available on the third floor, further details on request. 4 on site car parking spaces are available by way of a separate License Agreement at £2,800 per space per annum. Further details on request. Visitor parking is available for the benefit of occupiers within the building. Parking can be provided on an hourly basis with further information on availability and rates available on request.",4790.0,,,['https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/12/EPC-Certificate-Aspire-2-Infirmary-Street-Leeds.pdf'],Heaney Micklethwaite,,,,,,,,To Let
https://www.heaneymicklethwaite.co.uk/properties/test-copy-2/,"36 Darley Street, Bradford BD1 3HN",,Retail,"['https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/12/Asset-2.png', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/12/Asset-2.png', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/12/6.jpg', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/11/3235447-256.png', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/11/3235462-256.png', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/11/3235467-256.png']","DOWNLOAD BROCHURE 36 Darley Street, Bradford 26.3.19 The property is located on Darley Street in Bradford City Centre close to the Kirkgate Shopping Centre. The accommodation with the following approximate areas is:- Ground Floor Sales 1,284 sq ft 119 sqm Office 70 sq ft 6.5 sqm Kitchen 32 sq ft 3 sqm",1284.0,,BD1 3HN,"['https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/12/36-Darley-Street-Bradford-26.3.19.pdf', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/12/36-DarleyStBradford-EPC.pdf', 'https://www.heaneymicklethwaite.co.uk/wp-content/uploads/2019/12/36-Darley-Street-Bradford-Goad.pdf']",Heaney Micklethwaite,,,,,,,,To Let
