listingUrl,displayAddress,price,propertySubType,propertyImage,detailedDescription,sizeFt,sizeAc,postalCode,brochureUrl,agentCompanyName,agentName,agentCity,agentEmail,agentPhone,agentStreet,agentPostcode,tenure,saleType
https://harveyburns.com/property/to-let-retail-unit-st-james-square-boroughbridge/,"To Let – Retail Unit – St James’ Square, Boroughbridge",,"Commercial, Office, Retail, Shop","['https://harveyburns.com/wp/wp-content/uploads/2025/07/Location-Plan-770x386.png', 'https://harveyburns.com/wp/wp-content/uploads/2025/07/4-770x386.jpg', 'https://harveyburns.com/wp/wp-content/uploads/2025/07/7-770x386.jpg', 'https://harveyburns.com/wp/wp-content/uploads/2025/07/Edozo-Site-Plan-479x386.png', 'https://harveyburns.com/wp/wp-content/uploads/2025/07/Location-Plan-770x386.png', 'https://harveyburns.com/wp/wp-content/uploads/2025/07/4-770x386.jpg']","18 St James’ Square, Boroughbridge, YO51 9AR To Let – 346 sqft – plus basement 165 sqft – plus shared kitchen 70 sqft 1 car parking space Rental Region – £9,500 per annum. Self-contained retail unit with retails sales area, office, office/store, shared kitchen and wc. Full repairing and insuring lease with service charge to cover the maintenance of the building fabric, shared facilities, parking and yard maintenance and property insurance.",346.0,,,https://harveyburns.com/wp/wp-content/uploads/2025/07/Sales-Details-Boroughbridge-1.pdf,Harvey Burns & Co,,,,,,,Leasehold,To Let
https://harveyburns.com/property/for-sale-land-at-farnham-north-yorkshire-5-605-acres-2-268-ha/,"For Sale – Land at Farnham, North Yorkshire – 5.605 Acres (2.268 ha)",,Farm Land,"['https://harveyburns.com/wp/wp-content/uploads/2025/04/14.jpg', 'https://harveyburns.com/wp/wp-content/uploads/2025/04/17.jpg', 'https://harveyburns.com/wp/wp-content/uploads/2025/04/6-770x386.jpg', 'https://harveyburns.com/wp/wp-content/uploads/2025/04/17-1.jpg', 'https://harveyburns.com/wp/wp-content/uploads/2025/04/14.jpg', 'https://harveyburns.com/wp/wp-content/uploads/2025/04/17.jpg']","FOR SALE – Land at Farnham, North Yorkshire – 5.604 Ares (2.268 ha) The site is accessed via double gates from Farnham Main Street. The field is predominantly level and incorporates an electricity sub-station. A water supply is connected to the field. The field is fully enclosed and secure.",,,,https://harveyburns.com/wp/wp-content/uploads/2025/04/Farnham-Sales-Details..pdf.pdf,Harvey Burns & Co,,,,,,,,For Sale
https://harveyburns.com/property/34-lisbon-street-leeds-ls1-4lx/,"34 Lisbon Street, Leeds, LS1 4LX",,"Commercial, Office","['https://harveyburns.com/wp/wp-content/uploads/2021/06/2-1.png', 'https://harveyburns.com/wp/wp-content/uploads/2021/06/1.png', 'https://harveyburns.com/wp/wp-content/uploads/2021/06/2-1.png', 'https://harveyburns.com/wp/wp-content/uploads/2021/06/1.png']","To Let – 34 Lisbon Street, Leeds – 3,205 sqft to 22,700 sqft Short Term Lets Available High Quality office refurbishment providing highly flexible office accommodation arranged over 5 floors. Lisbon Street is prominently situated in the heat of the West End business district of Leeds City Centre.",3205.0,,LS1 4LX,,Harvey Burns & Co,,,,,,,,To Let
https://harveyburns.com/property/blakeridge-mill-batley-wf17-8ra/,"Blakeridge Mill, Batley, WF17 8RA",,"Commercial, Retail, Retail Development","['https://harveyburns.com/wp/wp-content/uploads/2020/03/Plan-for-Brochure-464x386.png', 'https://harveyburns.com/wp/wp-content/uploads/2020/03/Plan-for-Brochure-464x386.png', 'https://harveyburns.com/wp/wp-content/uploads/2020/03/Plan-for-Brochure-464x386.png']","A purpose built retail development comprising a total of 36,000 sqft with dedicated parking of 152 spaces. New Retail Development Units To Let 1,000 to 6,000 sqft (will sub-divide to suit). Under Construction – Available at the end of October 2020 The new development fronts Mayman Lane, one of the main road in Batley linking the town centre with the south west residential areas. The scheme comprises a new B&M retail store and garden centre with a parade of retail units directly fronting the car park.",36000.0,,WF17 8RA,https://harveyburns.com/wp/wp-content/uploads/2020/03/Batley-Brochure.pdf,Harvey Burns & Co,,,,,,,,For Sale
https://harveyburns.com/property/all-saints-pastures-mill-dam-lane-pontefract-wf8-2ns/,"All Saints Pastures, Mill Dam Lane, Pontefract, WF8 2NS",,Development Land,[],For Sale – Excellent Residential Development Opportunity with Outline Planning Consent – 6.387 acres (2.65 ha) The site has outline planning consent for 80 dwellings without any affordable housing. The site is located on the northern fringe of Pontefract Town Centre and strategically located just over 2 miles from junction 32 of the M62 motorway.,,6.387,WF8 2NS,https://harveyburns.com/wp/wp-content/uploads/2019/10/All-Saints-Pastures-Details.pdf,Harvey Burns & Co,,,,,,,,For Sale
https://harveyburns.com/property/120-wellington-street-leeds-modern-office-building/,"120 Wellington Street, Leeds – Modern Office Building",,"Commercial, Office",[],"Modern office building – 18,668 sqft over ground and three upper floors. Furnished to a high specification follo9iwng a full refurbishment. 120 Wellington Street is prominently positioned fronting the northern side of Wellington Street a short distance from the train station.",18668.0,,,https://harveyburns.com/wp/wp-content/uploads/2019/10/Sales-Details-120-Wellington-St.pdf,Harvey Burns & Co,,,,,,,,To Let
