listingUrl,displayAddress,price,propertySubType,propertyImage,detailedDescription,sizeFt,sizeAc,postalCode,brochureUrl,agentCompanyName,agentName,agentCity,agentEmail,agentPhone,agentStreet,agentPostcode,tenure,saleType,date,status
https://propertylink.estatesgazette.com/property-details/6721781-stortford-fields-local-centre,Bishops Stortford - Stortford Fields Local Centre,,,[],"New local centre - retail, café, children's day nursery, surgery, care home Click here for more information",,,,[],MP Real Estate,,,,,,,,,2026-03-08,New
https://www.mprealestate.co.uk/pdf/2024/11/the_hangar_marleigh_square_sept_24.pdf,"Cambridge - 'The Hangar', Marleigh, Newmarket Road, CB5 8AA",,,['https://www.mprealestate.co.uk/images/projects/cambridge-jubilee-square-local-centre_t.jpg'],"To Let - First Floor Offices - 6,241 sq ft (579.8 sq m). Click here for more information",6241.0,,CB5 8AA,['https://www.mprealestate.co.uk/pdf/2024/11/the_hangar_marleigh_square_sept_24.pdf'],MP Real Estate,,,,,,,,To Let,2026-03-08,New
https://www.mprealestate.co.uk/pdf/2024/09/uxbridge_harefield_road_retail_warehouse_unit_to_let_sept_2024.pdf,Uxbridge - Harefield Road,,,[],"14,447 Sq Ft retail unit to let next to new Aldi store openng in early 2025 Click here for more information",14447.0,,,['https://www.mprealestate.co.uk/pdf/2024/09/uxbridge_harefield_road_retail_warehouse_unit_to_let_sept_2024.pdf'],MP Real Estate,,,,,,,,To Let,2026-03-08,New
https://www.mprealestate.co.uk/pdf/2024/11/mpre_marleigh_investment_bro_v6.pdf,Cambridge - Jubilee Square & Marleigh Avenue,,,[],CO-OP Food store and nursery anchored retail investment for sale Click here for more information,,,,['https://www.mprealestate.co.uk/pdf/2024/11/mpre_marleigh_investment_bro_v6.pdf'],MP Real Estate,,,,,,,,For Sale,2026-03-08,New
