listingUrl,displayAddress,price,propertySubType,propertyImage,detailedDescription,sizeFt,sizeAc,postalCode,brochureUrl,agentCompanyName,agentName,agentCity,agentEmail,agentPhone,agentStreet,agentPostcode,tenure,saleType
https://www.gregorymooreproperty.co.uk/wp-content/uploads/GMP_News_Colchester_Stane_Retail_Park_Sale_18.02.25.pdf,"Colchester, Tollgate, Stane Retail Park",,,['https://www.gregorymooreproperty.co.uk/wp-content/uploads/collchester-tollgate.jpg'],,,,CO3 8DD,https://www.gregorymooreproperty.co.uk/wp-content/uploads/GMP_News_Colchester_Stane_Retail_Park_Sale_18.02.25.pdf,Gregory Moore Property,,,,,,,,
http://www.gregorymooreproperty.co.uk/pdfs/York_Foss_Islands_Retail_Park.pdf,"York, Foss Islands Retail Park",,,['https://www.gregorymooreproperty.co.uk/wp-content/uploads/york-foss-islands-retail-park-thumbnail-300x206.jpg'],,,,YO31 7UL,http://www.gregorymooreproperty.co.uk/pdfs/York_Foss_Islands_Retail_Park.pdf,Gregory Moore Property,,,,,,,,
https://www.gregorymooreproperty.co.uk/pdfs/Scarborough_Seamer_Road_Retail_Park.pdf,"Scarborough, Seamer Road Retail Park",,,['https://www.gregorymooreproperty.co.uk/wp-content/uploads/scarborough-seamer-road-thumbnail-300x220.jpg'],,,,YO12 4DH,https://www.gregorymooreproperty.co.uk/pdfs/Scarborough_Seamer_Road_Retail_Park.pdf,Gregory Moore Property,,,,,,,,
http://www.gregorymooreproperty.co.uk/pdfs/Newcastle_St-James_Retail_Park.pdf,"Newcastle, St James Retail Park",,,['https://www.gregorymooreproperty.co.uk/wp-content/uploads/st-james-retail-park-300x213.png'],,,,NE5 2SF,http://www.gregorymooreproperty.co.uk/pdfs/Newcastle_St-James_Retail_Park.pdf,Gregory Moore Property,,,,,,,,
https://www.gregorymooreproperty.co.uk/pdfs/Leeds_Northside_Retail_Park.pdf,"Leeds, Northside Retail Park",,,['https://www.gregorymooreproperty.co.uk/wp-content/uploads/Leeds-northside-retail-park-thumbnail-300x202.jpg'],,,,LS7 2TT,https://www.gregorymooreproperty.co.uk/pdfs/Leeds_Northside_Retail_Park.pdf,Gregory Moore Property,,,,,,,,
https://www.gregorymooreproperty.co.uk/pdfs/BuryStEdmunds_Junction-45_A14_Masterplan.pdf,"Bury St Edmunds, Junction 45",,,['https://www.gregorymooreproperty.co.uk/wp-content/uploads/suffolk-300x194.jpg'],,,,IP30 9GN,https://www.gregorymooreproperty.co.uk/pdfs/BuryStEdmunds_Junction-45_A14_Masterplan.pdf,Gregory Moore Property,,,,,,,,
https://www.gregorymooreproperty.co.uk/pdfs/Lowestoft_Tower_Road.pdf,"Lowestoft, Tower Park",,,['https://www.gregorymooreproperty.co.uk/wp-content/uploads/Lowestoft_Tower_Road-300x168.jpg'],,,,NR33 7NF,https://www.gregorymooreproperty.co.uk/pdfs/Lowestoft_Tower_Road.pdf,Gregory Moore Property,,,,,,,,
