listingUrl,displayAddress,price,propertySubType,propertyImage,detailedDescription,sizeFt,sizeAc,postalCode,brochureUrl,agentCompanyName,agentName,agentCity,agentEmail,agentPhone,agentStreet,agentPostcode,tenure,saleType,date,status
https://www.cortexpartners.co.uk/transactions/selco-trade-centre-tyseley,"Selco Trade Centre, Tyseley, Birmingham",,,['https://www.cortexpartners.co.uk/imager/transactions/2881/Selco-3_ca9fb72abeb34ae0bac661de8a12b907.JPG'],Highly Reversionary Trade Counter Opportunity - 3 miles south east of Birmingham,,,,['https://www.cortexpartners.co.uk/imager/transactions/Selco_Tyseley_Marketing_Details_2025-03-06-181551_jzzq.pdf'],Cortex Partners,,,,,,,,For Sale,2026-02-23,New
https://www.cortexpartners.co.uk/transactions/harforde-court-hertford-2,"Harforde Court, Hertford",,,['https://www.cortexpartners.co.uk/imager/transactions/3041/Hertford_2025-03-06-180847_gger_ca9fb72abeb34ae0bac661de8a12b907.PNG'],"A modern, fully refurbished, multi-let industrial",,,,['https://www.cortexpartners.co.uk/imager/transactions/HAR001_Investment_Brochure_2025-03-06-181630_mzzh.pdf'],Cortex Partners,,,,,,,,For Sale,2026-02-23,New
https://www.cortexpartners.co.uk/transactions/gallagher-leisure-park-bradford,"Gallagher Leisure Park, Bradford",,,['https://www.cortexpartners.co.uk/imager/transactions/1760/Odeon-Braford_ca9fb72abeb34ae0bac661de8a12b907.PNG'],A dominant leisure park investment opportunity,,,,['https://www.cortexpartners.co.uk/imager/transactions/Gallagher-Leisure-Park_Bradford.pdf'],Cortex Partners,,,,,,,,For Sale,2026-02-23,New
