listingUrl,displayAddress,price,propertySubType,propertyImage,detailedDescription,sizeFt,sizeAc,postalCode,brochureUrl,agentCompanyName,agentName,agentCity,agentEmail,agentPhone,agentStreet,agentPostcode,tenure,saleType,date,status
https://hummerstonehawkins.com/property/blue-mermaid-fish-bar-victoria-road-ct14-7bn/,"Blue Mermaid Fish Bar, Victoria Road, CT14 7BN",,Takeaways,"['https://hummerstonehawkins.com/wp-content/uploads/2025/10/3-1.jpg', 'https://hummerstonehawkins.com/wp-content/uploads/2025/10/2-1-scaled.jpg', 'https://hummerstonehawkins.com/wp-content/uploads/2025/10/4.jpg', 'https://hummerstonehawkins.com/wp-content/uploads/2025/10/1-1.jpg']","Advised weekly sales of C. £7,500 (C. GP 50% 55%). Includes a 3 bedroom flat. 10 covers + some outside seating. High levels of passing trade Bay parking in front of the property. Modest rental of £17,900pa. Property Summary *Busy Fish and Chip shop for sale* Includes a self contained 3 bedroom flat. Advised average weekly sales of C. £7,500 (GP 50% - 55%) Viewing is highly recommended. + − | © OpenStreetMap contributors",,,CT14 7BN,['https://hummerstonehawkins.com/wp-content/uploads/2026/02/Blue-Mermaid-Fishbar-18-Victoria-Road-Deal-CT14-7BN.pdf'],Hummerstone & Hawkins,,,,,,,,To Let,2026-02-18,New
https://hummerstonehawkins.com/property/brook-street-northumberland-heath-erith-da8-1jj/,"Brook Street, Northumberland Heath, Erith, DA8 1JJ",,Retail Property (High Street),"['https://hummerstonehawkins.com/wp-content/uploads/2025/10/87-Brook-Street-Erith.jpg-1-scaled.jpg', 'https://hummerstonehawkins.com/wp-content/uploads/2025/10/87-Brook-Street-Erith.jpg-2-scaled.jpg']","E Class premises to let Floor area C. 28sq m / 300sq ft Corner position at Brook St & Belomont Rd Premises secured by an electric shutter Ideal office / nail bar / barber. Available on flexible lease terms Property Summary *AVAILABLE TO LET* A corner retail premises of C. 300sq ft suitable for an office, barbers or nail bar. + − | © OpenStreetMap contributors",300,,DA8 1JJ,['https://hummerstonehawkins.com/wp-content/uploads/2025/10/87-Brook-Street-Northumberland-Heath-Erith-DA8-1JJ.pdf'],Hummerstone & Hawkins,,,,,,,,To Let,2026-02-18,New
https://hummerstonehawkins.com/property/blackfen-road-blackfen-sidcup-da15-8pr/,"Blackfen Road, Blackfen, Sidcup, DA15 8PR",,Retail Property (High Street),['https://hummerstonehawkins.com/wp-content/uploads/2025/10/Picture1.jpg'],"Commercial unit on Blackfen Road available to let. Total floor area of approximately 625sq ft. Parking forecourt for up to 3 cars directly in front of property. Located in one of the most sought after locations. Fronting onto busy main road, high levels of passing trade. Available on a new lease, terms negotiable. Property Summary *New Commercial 'E' class premises in Blackfen available to let*",625,,DA15 8PR,['https://hummerstonehawkins.com/wp-content/uploads/2025/10/239-Blackfen-Rd-Sidcup-DA15-8PR.pdf'],Hummerstone & Hawkins,,,,,,,,To Let,2026-02-18,New
https://hummerstonehawkins.com/property/park-view-road-welling-da16-1st/,"Park View Road, Welling, DA16 1ST",14000,Retail Property (High Street),"['https://hummerstonehawkins.com/wp-content/uploads/2025/10/180-Park-View-Road.jpg-7-scaled.jpg', 'https://hummerstonehawkins.com/wp-content/uploads/2025/10/180-Park-View-Road-scaled.jpg', 'https://hummerstonehawkins.com/wp-content/uploads/2025/10/180-Park-View-Road.jpg-3-scaled.jpg', 'https://hummerstonehawkins.com/wp-content/uploads/2025/10/180-Park-View-Road.jpg-4-scaled.jpg', 'https://hummerstonehawkins.com/wp-content/uploads/2025/10/180-Park-View-Road.jpg-6-scaled.jpg', 'https://hummerstonehawkins.com/wp-content/uploads/2025/10/180-Park-View-Road.jpg-1-scaled.jpg', 'https://hummerstonehawkins.com/wp-content/uploads/2025/10/180-Park-View-Road.jpg-2-scaled.jpg', 'https://hummerstonehawkins.com/wp-content/uploads/2025/10/180-Park-View-Road.jpg-5-scaled.jpg']",Ground floor retail / office premises Total floor area of C. 750sq ft Rear parking area for 3 vehicles High volume of passing traffic Well situated with good transport links Avaialble on new lease terms. Property Summary *750sq ft of retail / office space available to let* Includes a hardstanding parking area for 3 vehicles. Located on a busy main road in Welling this E class premises is being offered on new lease terms. + − | © OpenStreetMap contributors,750,,DA16 1ST,['https://hummerstonehawkins.com/wp-content/uploads/2025/10/180-Park-View-Road-Welling-DA16-1ST.pdf'],Hummerstone & Hawkins,,,,,,,,For Sale,2026-02-18,New
https://hummerstonehawkins.com/property/edendale-road-bexleyheath-da7-6rl/,"Edendale Road, Bexleyheath, DA7 6RL",825000,"Commercial Development, Residential Development","['https://hummerstonehawkins.com/wp-content/uploads/2025/10/95-Edenhill-Road.jpg-1-scaled.jpg', 'https://hummerstonehawkins.com/wp-content/uploads/2025/10/95-Edenhill-Road.jpg-6-scaled.jpg', 'https://hummerstonehawkins.com/wp-content/uploads/2025/10/95-Edenhill-Road.jpg-3-scaled.jpg', 'https://hummerstonehawkins.com/wp-content/uploads/2025/10/95-Edenhill-Road.jpg-8-scaled.jpg', 'https://hummerstonehawkins.com/wp-content/uploads/2025/10/95-Edenhill-Road-scaled.jpg', 'https://hummerstonehawkins.com/wp-content/uploads/2025/10/95-Edenhill-Road.jpg-7-scaled.jpg', 'https://hummerstonehawkins.com/wp-content/uploads/2025/10/95-Edenhill-Road.jpg-2-scaled.jpg', 'https://hummerstonehawkins.com/wp-content/uploads/2025/10/95-Edenhill-Road.jpg-4-scaled.jpg']","An extended 3 bed semi det bungalow Planning permission 24/02207/FUL To add additional 2 x 2 bed bungalows Located in a quiet & desirable area. Well situated for good transport links Each new bungalow will be C. 64sq m Property Summary *RESIDENTIAL DEVELOPMENT OPPORTUNITY* An extended 3 bedroom semi det bungalow which is situated on a sizeable plot which is being sold with the benefit of planning to construct 2 additional semi detached bungalows, Ref 24/02207/FUL.",1085,,DA7 6RL,['https://hummerstonehawkins.com/wp-content/uploads/2025/10/95-Edendale-Road-Bexleyheath-DA7-6RL-.pdf'],Hummerstone & Hawkins,,,,,,,,For Sale,2026-02-18,New
https://hummerstonehawkins.com/property/princes-street-bexleyheath-da7-4bj/,"Princes Street, Bexleyheath, DA7 4BT",18500,"Storage, Workshop","['https://hummerstonehawkins.com/wp-content/uploads/2025/10/2-Princes-Street.jpg-2-scaled.jpg', 'https://hummerstonehawkins.com/wp-content/uploads/2025/10/2-Princes-Street-scaled.jpg', 'https://hummerstonehawkins.com/wp-content/uploads/2025/10/2-Princes-Street.jpg-1-scaled.jpg']","Workshop / Storage premises to let. Total floor area of 156sq m / 1,679sq ft Includes a hardstanding parking area. Close to Bexleyheath town centre. May be suitable for a variety of uses. Avaialble on a new 3 year lease. Property Summary *WORKSHOP / STORAGE PREMISES TO LET* C. 1,679sq ft plus includes a secure hardstanding parking area. Close to Bexleyheath town centre. + − | © OpenStreetMap contributors",1679,,DA7 4BT,['https://hummerstonehawkins.com/wp-content/uploads/2025/10/2-Princes-Street-Bexleyheath-DA6-8BB-.pdf'],Hummerstone & Hawkins,,,,,,,,For Sale,2026-02-18,New
https://hummerstonehawkins.com/property/blanks-lane-charlwood-surrey-rh6-0es/,"Blanks Lane, Charlwood, Surrey, RH6 0ES",50000,Land,['https://hummerstonehawkins.com/wp-content/uploads/2025/10/Albinna-Farm.png'],"Greenbelt agricultural land for sale Advised measurements 1,500 sq m, Situated in Surrey countryside Surrounded by open fields & woodland Well positioned for transport links Alternative uses would be stpp. Property Summary *GREENBELT AGRICULTURAL LAND FOR SALE* We are informed, and not confirmed by us, the size of the plot is C. 1,500sq m / 16,145sq ft. + − | © OpenStreetMap contributors",,,RH6 0ES,['https://hummerstonehawkins.com/wp-content/uploads/2025/10/Albinna-Farm-Blanks-Lane-Charlwood-Surrey-RH6-0ES.-.pdf'],Hummerstone & Hawkins,,,,,,,,For Sale,2026-02-18,New
https://hummerstonehawkins.com/property/high-street-eltham-se9-1ts/,"High Street, Eltham, SE9 1TS",,Restaurant,"['https://hummerstonehawkins.com/wp-content/uploads/2025/09/183-Eltham-High-Street-1-scaled.jpg', 'https://hummerstonehawkins.com/wp-content/uploads/2025/09/183-Eltham-High-Street-1.jpg-4-1-scaled.jpg', 'https://hummerstonehawkins.com/wp-content/uploads/2025/09/183-Eltham-High-Street-1.jpg-2-1-scaled.jpg', 'https://hummerstonehawkins.com/wp-content/uploads/2025/09/183-Eltham-High-Street-1.jpg-5-1-scaled.jpg', 'https://hummerstonehawkins.com/wp-content/uploads/2025/09/183-Eltham-High-Street-1.jpg-9-1-scaled.jpg', 'https://hummerstonehawkins.com/wp-content/uploads/2025/09/183-Eltham-High-Street-1.jpg-8-1-scaled.jpg', 'https://hummerstonehawkins.com/wp-content/uploads/2025/09/183-Eltham-High-Street-1.jpg-10-1-scaled.jpg', 'https://hummerstonehawkins.com/wp-content/uploads/2025/09/183-Eltham-High-Street-1.jpg-6-1-scaled.jpg', 'https://hummerstonehawkins.com/wp-content/uploads/2025/09/183-Eltham-High-Street.jpg-11-scaled.jpg', 'https://hummerstonehawkins.com/wp-content/uploads/2025/09/183-Eltham-High-Street-1.jpg-3-1-scaled.jpg', 'https://hummerstonehawkins.com/wp-content/uploads/2025/09/183-Eltham-High-Street-1.jpg-7-1-scaled.jpg']","Stylish Italian restaurant for sale Spacious layout arranged over 2 floors Advised weekly sales of C. £25,000 Premises refurbished in 2023. Total capacity around 120 covers Premium for business £475,000 Property Summary *LEASEHOLD - STYLISH ITALIAN RESTAURANT FOR SALE* Advised weekly sales C. £25,000. Located in heart of Eltham, spacious layout offering flexible dining. Premium of £475,000. + − | © OpenStreetMap contributors",3200,,SE9 1TS,['https://hummerstonehawkins.com/wp-content/uploads/2026/02/Ristorante-Italiano-183-185-High-Street-Eltham-SE9-1TS.pdf'],Hummerstone & Hawkins,,,,,,,Leasehold,To Let,2026-02-18,New
https://hummerstonehawkins.com/property/10451/,"Queens Street, Bexleyheath, DA7 4BT",15000,Office,"['https://hummerstonehawkins.com/wp-content/uploads/2025/09/Unit-1-Crown-House.jpg', 'https://hummerstonehawkins.com/wp-content/uploads/2025/09/1-Crown-House.jpg-2.jpg', 'https://hummerstonehawkins.com/wp-content/uploads/2025/09/1-Crown-House.jpg-1.jpg', 'https://hummerstonehawkins.com/wp-content/uploads/2025/09/1-Crown-House.jpg']","Well presented 1st floor office suite. Floor area of C. 1,571sq ft Property includes 2 parking spaces. Close to town & train station. Good transport links Available on a new 5 year lease. Property Summary *MODERN 1st FLOOR OFFICE SUITE TO LET* Floor area of C. 1,571sq ft. includes 2 parking spaces, well located for easy access to the town and train station. + − | © OpenStreetMap contributors",1570,,DA7 4BT,['https://hummerstonehawkins.com/wp-content/uploads/2025/11/Unit-1-Crown-House-Queen-Street-Bexleyheath-DA7-4BT.pdf'],Hummerstone & Hawkins,,,,,,,,For Sale,2026-02-18,New
https://hummerstonehawkins.com/property/kennedy-house-murray-road-orpington-br5-3qy-3/,"Kennedy House, Murray Road, Orpington, BR5 3QY",,Office,"['https://hummerstonehawkins.com/wp-content/uploads/2025/09/1-2.jpg', 'https://hummerstonehawkins.com/wp-content/uploads/2025/11/PHOTO-2025-11-11-10-41-12.jpg', 'https://hummerstonehawkins.com/wp-content/uploads/2025/11/PHOTO-2025-11-11-10-41-1.jpg', 'https://hummerstonehawkins.com/wp-content/uploads/2025/11/PHOTO-2025-11-11-10-41-.jpg', 'https://hummerstonehawkins.com/wp-content/uploads/2025/09/103.jpg']","Ground floor office available to let. Office block contains a variety of independent operators. Office is suitable for between 3-5 people. One parking space to the rear, ample parking nearby. Located just 4 miles from the M25 and 2 miles from the A20. Forms part of a busy business estate with multiple occupiers. Property Summary *Ground floor space in Orpington available to let.* + − | © OpenStreetMap contributors",380,,BR5 3QY,['https://hummerstonehawkins.com/wp-content/uploads/2025/10/Kennedy-House-Murray-Road-BR5-3QY.pdf'],Hummerstone & Hawkins,,,,,,,,To Let,2026-02-18,New
