listingUrl,displayAddress,price,propertySubType,propertyImage,detailedDescription,sizeFt,sizeAc,postalCode,brochureUrl,agentCompanyName,agentName,agentCity,agentEmail,agentPhone,agentStreet,agentPostcode,tenure,saleType,date,status
https://www.matthewpellereau.co.uk/pdf/8-R-2012.3.pdf,"Shanklin & Residential Development, Church Rd, Windlesham, Surrey.GU20 6BH",,,['https://www.matthewpellereau.co.uk/img/property/residential/shanklin.4.jpg'],"Shanklin & Residential Development, Church Rd, Windlesham, Surrey.GU20 6BH Freeholds for Sale",,,GU20 6BH,['https://www.matthewpellereau.co.uk/pdf/8-R-2012.3.pdf'],Matthew Pellereau,,,,,,,Freehold,For Sale,2026-03-07,Old
https://www.matthewpellereau.co.uk/pdf/4- I-2009.pdf,"Unit 2 Friarsgate, Molly Millars Lane, Wokingham. RG41 2RS",,,['https://www.matthewpellereau.co.uk/img/property/industrial/6802.jpg'],"Unit 2 Friarsgate, Molly Millars Lane, Wokingham. RG41 2RS 901.25 m² / 9701 Sq Ft Freehold for Sale",9701.0,,RG41 2RS,['https://www.matthewpellereau.co.uk/pdf/4- I-2009.pdf'],Matthew Pellereau,,,,,,,Freehold,For Sale,2026-03-07,Old
https://www.matthewpellereau.co.uk/pdf/R-2003.pdf,"343 Fleet Road, Fleet. Hants. GU51 3NT",,,['https://www.matthewpellereau.co.uk/img/property/retail/3689.jpg'],"343 Fleet Road, Fleet. Hants. GU51 3NT 96.52 m² / 1039 Sq Ft To Let",1039.0,,GU51 3NT,['https://www.matthewpellereau.co.uk/pdf/R-2003.pdf'],Matthew Pellereau,,,,,,,,To Let,2026-03-07,Old
